product_code,product_name,2026-06-05,2026-06-04,2026-06-03,2026-06-02,2026-06-01,2026-05-31,2026-05-30,2026-05-29,2026-05-28,2026-05-27,2026-05-26,2026-05-25,2026-05-24,2026-05-23,2026-05-22,2026-05-21,2026-05-20,2026-05-19,2026-05-18,2026-05-17,2026-05-16,2026-05-15,2026-05-14,2026-05-13,2026-05-12,2026-05-11,2026-05-10,2026-05-09,2026-05-08,2026-05-07,2026-05-06,2026-05-05,2026-05-04,2026-05-03,2026-05-02,2026-05-01,2026-04-30,2026-04-29,2026-04-28,2026-04-27,2026-04-26,2026-04-25,2026-04-24,2026-04-23,2026-04-22,2026-04-21,2026-04-20,2026-04-19,2026-04-18,2026-04-17,2026-04-16,2026-04-15,2026-04-14,2026-04-13,2026-04-12,2026-04-11,2026-04-10,2026-04-09,2026-04-08,2026-04-07
94888187,삼성전자 PM9C1 M.2 NVMe 벌크 (1TB),308890,308890,308890,308890,308890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97112444,삼성전자 PM9C1 M.2 NVMe 벌크 (256GB),75000,75000,75000,75000,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71012951,삼성전자 PM9C1 M.2 NVMe 벌크 (512GB),167990,168900,167990,167990,167970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99320441,삼성전자 PM9C1 M.2 NVMe 중고 (512GB),180000,180000,180000,180000,180000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74249636,삼성전자 PM9C1a M.2 2242 NVMe 벌크 (1TB),499000,499000,499000,499000,499000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75938888,삼성전자 PM9C1a M.2 2242 NVMe 벌크 (512GB),179000,180000,180000,180000,180000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86437109,삼성전자 PM9C1a M.2 NVMe 벌크 (256GB),83000,83000,83000,83000,99000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99742436,삼성전자 PM9C1a M.2 NVMe 벌크 (512GB),188000,188000,188000,188000,188000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107770565,삼성전자 PM9C1b M.2 NVMe 벌크 (1TB),329000,329000,329000,329000,329000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96583769,삼성전자 PM9C1b M.2 NVMe 벌크 (512GB),183000,183000,183000,183000,183000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
