collected_at,product_code,product_name,product_url,brand,graphics,cpu,ram,ssd,operating_system,inch,weight,resolution,refresh_rate,panel,cpu_brand,cpu_model,cpu_cores,npu,graphics_type,graphics_model,graphics_memory,ram_type,ram_slots,storage_slot,wireless,battery,ports,full_spec,registration_month,fetch_status,error
2026-07-22T14:41:25+09:00,74887649,LG전자 2025 그램 프로16 16Z90TP-KA5WK (SSD 2TB),https://prod.danawa.com/info/?pcode=74887649&cate=112758,LG,내장그래픽 / Arc 130T / 7core,인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS,16GB,2TB,윈도우11홈,40.6cm(16인치),1.199kg,2880x1800(WQXGA+),120Hz,,인텔,코어 울트라5(S2),,13TOPS,내장그래픽,Arc 130T,,,램 교체,,,77Wh,USB-PD,노트북 / 40.6cm(16인치) / 1.199kg / 최대 19.5시간 / 윈도우11홈 / [화면] 2880x1800(WQXGA+) / DCI-P3:99% / 120Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS / [그래픽] 내장그래픽 / Arc 130T / 7core / [구성] 16GB / 램 교체: 불가능 / 용량: 2TB / USB-PD / 77Wh,2025/01,ok,
2026-07-22T14:41:25+09:00,75988979,LG전자 2025 그램 프로16 16Z90TP-KA5WK (SSD 4TB),https://prod.danawa.com/info/?pcode=75988979&cate=112758,LG,내장그래픽 / Arc 130T / 7core,인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS,16GB,4TB,윈도우11홈,40.6cm(16인치),1.199kg,2880x1800(WQXGA+),120Hz,,인텔,코어 울트라5(S2),,13TOPS,내장그래픽,Arc 130T,,,램 교체,,,77Wh,USB-PD,노트북 / 40.6cm(16인치) / 1.199kg / 최대 19.5시간 / 윈도우11홈 / [화면] 2880x1800(WQXGA+) / DCI-P3:99% / 120Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS / [그래픽] 내장그래픽 / Arc 130T / 7core / [구성] 16GB / 램 교체: 불가능 / 용량: 4TB / USB-PD / 77Wh,2025/02,ok,
2026-07-22T14:41:25+09:00,74007437,LG전자 2025 그램 프로16 16Z90TP-KA5WK (SSD 512GB),https://prod.danawa.com/info/?pcode=74007437&cate=112758,LG,내장그래픽 / Arc 130T / 7core,인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS,16GB,512GB,윈도우11홈,40.6cm(16인치),1.199kg,2880x1800(WQXGA+),120Hz,,인텔,코어 울트라5(S2),,13TOPS,내장그래픽,Arc 130T,,,램 교체,,,77Wh,USB-PD,"노트북 / 40.6cm(16인치) / 1.199kg / 최대 19.5시간 / 윈도우11홈 / [화면] 2880x1800(WQXGA+) / DCI-P3:99% / 120Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS / [그래픽] 내장그래픽 / Arc 130T / 7core / [구성] 16GB / 램 교체: 불가능 / 용량: 512GB / USB-PD / 77Wh / 출시가: 2,640,000원",2025/01,ok,
2026-07-22T14:41:25+09:00,74007554,LG전자 2025 그램 프로16 16Z90TP-KD7WK (SSD 1TB),https://prod.danawa.com/info/?pcode=74007554&cate=112758,LG,내장그래픽 / Arc 140T / 8core,인텔 / 코어 울트라7(S2) / 255H (5.1GHz) / 13TOPS,32GB,1TB,윈도우11홈,40.6cm(16인치),1.199kg,2880x1800(WQXGA+),120Hz,,인텔,코어 울트라7(S2),,13TOPS,내장그래픽,Arc 140T,,,램 교체,,,77Wh,USB-PD,"노트북 / 40.6cm(16인치) / 1.199kg / 최대 19.5시간 / 윈도우11홈 / [화면] 2880x1800(WQXGA+) / DCI-P3:99% / 120Hz / 400nit / [CPU] 인텔 / 코어 울트라7(S2) / 255H (5.1GHz) / 13TOPS / [그래픽] 내장그래픽 / Arc 140T / 8core / [구성] 32GB / 램 교체: 불가능 / 용량: 1TB / USB-PD / 77Wh / 출시가: 3,190,000원",2025/01,ok,
2026-07-22T14:41:25+09:00,74414801,LG전자 2025 그램 프로16 16Z90TP-KD7WK (SSD 2TB),https://prod.danawa.com/info/?pcode=74414801&cate=112758,LG,내장그래픽 / Arc 140T / 8core,인텔 / 코어 울트라7(S2) / 255H (5.1GHz) / 13TOPS,32GB,2TB,윈도우11홈,40.6cm(16인치),1.199kg,2880x1800(WQXGA+),120Hz,,인텔,코어 울트라7(S2),,13TOPS,내장그래픽,Arc 140T,,,램 교체,,,77Wh,USB-PD,노트북 / 40.6cm(16인치) / 1.199kg / 최대 19.5시간 / 윈도우11홈 / [화면] 2880x1800(WQXGA+) / DCI-P3:99% / 120Hz / 400nit / [CPU] 인텔 / 코어 울트라7(S2) / 255H (5.1GHz) / 13TOPS / [그래픽] 내장그래픽 / Arc 140T / 8core / [구성] 32GB / 램 교체: 불가능 / 용량: 2TB / USB-PD / 77Wh,2025/01,ok,
2026-07-22T14:41:25+09:00,78714836,LG전자 2025 그램 프로16 16Z90TP-KD7WK (SSD 4TB),https://prod.danawa.com/info/?pcode=78714836&cate=112758,LG,내장그래픽 / Arc 140T / 8core,인텔 / 코어 울트라7(S2) / 255H (5.1GHz) / 13TOPS,32GB,4TB,윈도우11홈,40.6cm(16인치),1.199kg,2880x1800(WQXGA+),120Hz,,인텔,코어 울트라7(S2),,13TOPS,내장그래픽,Arc 140T,,,램 교체,,,77Wh,USB-PD,노트북 / 40.6cm(16인치) / 1.199kg / 최대 19.5시간 / 윈도우11홈 / [화면] 2880x1800(WQXGA+) / DCI-P3:99% / 120Hz / 400nit / [CPU] 인텔 / 코어 울트라7(S2) / 255H (5.1GHz) / 13TOPS / [그래픽] 내장그래픽 / Arc 140T / 8core / [구성] 32GB / 램 교체: 불가능 / 용량: 4TB / USB-PD / 77Wh,2025/01,ok,
2026-07-22T14:41:25+09:00,104324747,LG전자 2025 그램 프로16 16Z90TR-EA5CK (SSD 1TB),https://prod.danawa.com/info/?pcode=104324747&cate=112758,LG,외장그래픽 / RTX5050 / 8GB,인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS,32GB,1TB,윈도우11홈,40.6cm(16인치),1.36kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,13TOPS,외장그래픽,RTX5050,,,램 교체,,,90Wh,USB-PD,노트북 / 40.6cm(16인치) / 1.36kg / 최대 27시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS / [그래픽] 외장그래픽 / RTX5050 / 8GB / [구성] 32GB / 램 교체: 불가능 / 용량: 1TB / USB-PD / 90Wh,2026/01,ok,
2026-07-22T14:41:25+09:00,104324753,LG전자 2025 그램 프로16 16Z90TR-EA5CK (SSD 2TB),https://prod.danawa.com/info/?pcode=104324753&cate=112758,LG,외장그래픽 / RTX5050 / 8GB,인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS,32GB,2TB,윈도우11홈,40.6cm(16인치),1.36kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,13TOPS,외장그래픽,RTX5050,,,램 교체,,,90Wh,USB-PD,노트북 / 40.6cm(16인치) / 1.36kg / 최대 27시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS / [그래픽] 외장그래픽 / RTX5050 / 8GB / [구성] 32GB / 램 교체: 불가능 / 용량: 2TB / USB-PD / 90Wh,2026/01,ok,
2026-07-22T14:41:25+09:00,104325020,LG전자 2025 그램 프로16 16Z90TR-EA5CK (SSD 4TB),https://prod.danawa.com/info/?pcode=104325020&cate=112758,LG,외장그래픽 / RTX5050 / 8GB,인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS,32GB,4TB,윈도우11홈,40.6cm(16인치),1.36kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,13TOPS,외장그래픽,RTX5050,,,램 교체,,,90Wh,USB-PD,노트북 / 40.6cm(16인치) / 1.36kg / 최대 27시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS / [그래픽] 외장그래픽 / RTX5050 / 8GB / [구성] 32GB / 램 교체: 불가능 / 용량: 4TB / USB-PD / 90Wh,2026/01,ok,
2026-07-22T14:41:25+09:00,103690670,LG전자 2025 그램 프로16 16Z90TR-EA5CK (SSD 512GB),https://prod.danawa.com/info/?pcode=103690670&cate=112758,LG,외장그래픽 / RTX5050 / 8GB,인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS,32GB,512GB,윈도우11홈,40.6cm(16인치),1.36kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,13TOPS,외장그래픽,RTX5050,,,램 교체,,,90Wh,USB-PD,"노트북 / 40.6cm(16인치) / 1.36kg / 최대 27시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS / [그래픽] 외장그래픽 / RTX5050 / 8GB / [구성] 32GB / 램 교체: 불가능 / 용량: 512GB / USB-PD / 90Wh / 출시가: 2,996,000원",2026/01,ok,
2026-07-22T14:41:25+09:00,103690643,LG전자 2025 그램 프로16 16Z90TR-EA5HK (SSD 1TB),https://prod.danawa.com/info/?pcode=103690643&cate=112758,LG,외장그래픽 / RTX5050 / 8GB,인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS,32GB,1TB,윈도우11홈,40.6cm(16인치),1.36kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,13TOPS,외장그래픽,RTX5050,,,램 교체,,,90Wh,USB-PD,노트북 / 40.6cm(16인치) / 1.36kg / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS / [그래픽] 외장그래픽 / RTX5050 / 8GB / [구성] 32GB / 램 교체: 가능 / 용량: 1TB / USB-PD / 90Wh,2026/01,ok,
2026-07-22T14:41:25+09:00,103690649,LG전자 2025 그램 프로16 16Z90TR-EA5HK (SSD 2TB),https://prod.danawa.com/info/?pcode=103690649&cate=112758,LG,외장그래픽 / RTX5050 / 8GB,인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS,32GB,2TB,윈도우11홈,40.6cm(16인치),1.36kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,13TOPS,외장그래픽,RTX5050,,,램 교체,,,90Wh,USB-PD,노트북 / 40.6cm(16인치) / 1.36kg / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS / [그래픽] 외장그래픽 / RTX5050 / 8GB / [구성] 32GB / 램 교체: 가능 / 용량: 2TB / USB-PD / 90Wh,2026/01,ok,
2026-07-22T14:41:25+09:00,103690658,LG전자 2025 그램 프로16 16Z90TR-EA5HK (SSD 4TB),https://prod.danawa.com/info/?pcode=103690658&cate=112758,LG,외장그래픽 / RTX5050 / 8GB,인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS,32GB,4TB,윈도우11홈,40.6cm(16인치),1.36kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,13TOPS,외장그래픽,RTX5050,,,램 교체,,,90Wh,USB-PD,노트북 / 40.6cm(16인치) / 1.36kg / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS / [그래픽] 외장그래픽 / RTX5050 / 8GB / [구성] 32GB / 램 교체: 가능 / 용량: 4TB / USB-PD / 90Wh,2026/01,ok,
2026-07-22T14:41:25+09:00,103415255,LG전자 2025 그램 프로16 16Z90TR-EA5HK (SSD 512GB),https://prod.danawa.com/info/?pcode=103415255&cate=112758,LG,외장그래픽 / RTX5050 / 8GB,인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS,32GB,512GB,윈도우11홈,40.6cm(16인치),1.36kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,13TOPS,외장그래픽,RTX5050,,,램 교체,,,90Wh,USB-PD,노트북 / 40.6cm(16인치) / 1.36kg / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / 13TOPS / [그래픽] 외장그래픽 / RTX5050 / 8GB / [구성] 32GB / 램 교체: 가능 / 용량: 512GB / USB-PD / 90Wh,2026/01,ok,
2026-07-22T14:41:25+09:00,95420702,LG전자 2025 그램 프로16 16Z90TR-ED7WK (SSD 1TB),https://prod.danawa.com/info/?pcode=95420702&cate=112758,LG,외장그래픽 / RTX5050 / 8GB,인텔 / 코어 울트라7(S2) / 255H (5.1GHz) / 13TOPS,32GB,1TB,윈도우11홈,40.6cm(16인치),1.36kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라7(S2),,13TOPS,외장그래픽,RTX5050,,,램 교체,,,90Wh,USB-PD,"노트북 / 40.6cm(16인치) / 1.36kg / 최대 27시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라7(S2) / 255H (5.1GHz) / 13TOPS / [그래픽] 외장그래픽 / RTX5050 / 8GB / [구성] 32GB / 램 교체: 불가능 / 용량: 1TB / USB-PD / 90Wh / 출시가: 3,840,000원",2025/08,ok,
2026-07-22T14:41:25+09:00,95846750,LG전자 2025 그램 프로16 16Z90TR-ED7WK (SSD 2TB),https://prod.danawa.com/info/?pcode=95846750&cate=112758,LG,외장그래픽 / RTX5050 / 8GB,인텔 / 코어 울트라7(S2) / 255H (5.1GHz) / 13TOPS,32GB,2TB,윈도우11홈,40.6cm(16인치),1.36kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라7(S2),,13TOPS,외장그래픽,RTX5050,,,램 교체,,,90Wh,USB-PD,노트북 / 40.6cm(16인치) / 1.36kg / 최대 27시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라7(S2) / 255H (5.1GHz) / 13TOPS / [그래픽] 외장그래픽 / RTX5050 / 8GB / [구성] 32GB / 램 교체: 불가능 / 용량: 2TB / USB-PD / 90Wh,2025/08,ok,
2026-07-22T14:41:25+09:00,95846804,LG전자 2025 그램 프로16 16Z90TR-ED7WK (SSD 4TB),https://prod.danawa.com/info/?pcode=95846804&cate=112758,LG,외장그래픽 / RTX5050 / 8GB,인텔 / 코어 울트라7(S2) / 255H (5.1GHz) / 13TOPS,32GB,4TB,윈도우11홈,40.6cm(16인치),1.36kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라7(S2),,13TOPS,외장그래픽,RTX5050,,,램 교체,,,90Wh,USB-PD,노트북 / 40.6cm(16인치) / 1.36kg / 최대 27시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라7(S2) / 255H (5.1GHz) / 13TOPS / [그래픽] 외장그래픽 / RTX5050 / 8GB / [구성] 32GB / 램 교체: 불가능 / 용량: 4TB / USB-PD / 90Wh,2025/08,ok,
2026-07-22T14:41:25+09:00,76508969,LG전자 2025 그램 프로16 16Z90TS-GS50K (SSD 1TB),https://prod.danawa.com/info/?pcode=76508969&cate=112758,LG,내장그래픽 / Arc 130V / 7core,인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS,16GB,1TB,윈도우11홈,40.6cm(16인치),1.239kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,40TOPS,내장그래픽,Arc 130V,,,램 교체,,,77Wh,USB-PD,AI노트북 / 40.6cm(16인치) / 1.239kg / 최대 25.5시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS / [그래픽] 내장그래픽 / Arc 130V / 7core / [구성] 16GB / 램 교체: 불가능 / 용량: 1TB / USB-PD / 77Wh,2025/02,ok,
2026-07-22T14:41:25+09:00,74808074,LG전자 2025 그램 프로16 16Z90TS-GS50K (SSD 256GB),https://prod.danawa.com/info/?pcode=74808074&cate=112758,LG,내장그래픽 / Arc 130V / 7core,인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS,16GB,256GB,윈도우11홈,40.6cm(16인치),1.239kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,40TOPS,내장그래픽,Arc 130V,,,램 교체,,,77Wh,USB-PD,"AI노트북 / 40.6cm(16인치) / 1.239kg / 최대 25.5시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS / [그래픽] 내장그래픽 / Arc 130V / 7core / [구성] 16GB / 램 교체: 불가능 / 용량: 256GB / USB-PD / 77Wh / 출시가: 2,590,000원",2025/01,ok,
2026-07-22T14:41:25+09:00,76508972,LG전자 2025 그램 프로16 16Z90TS-GS50K (SSD 2TB),https://prod.danawa.com/info/?pcode=76508972&cate=112758,LG,내장그래픽 / Arc 130V / 7core,인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS,16GB,2TB,윈도우11홈,40.6cm(16인치),1.239kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,40TOPS,내장그래픽,Arc 130V,,,램 교체,,,77Wh,USB-PD,AI노트북 / 40.6cm(16인치) / 1.239kg / 최대 25.5시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS / [그래픽] 내장그래픽 / Arc 130V / 7core / [구성] 16GB / 램 교체: 불가능 / 용량: 2TB / USB-PD / 77Wh,2025/02,ok,
2026-07-22T14:41:25+09:00,88236440,LG전자 2025 그램 프로16 16Z90TS-GS50K (SSD 4TB),https://prod.danawa.com/info/?pcode=88236440&cate=112758,LG,내장그래픽 / Arc 130V / 7core,인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS,16GB,4TB,윈도우11홈,40.6cm(16인치),1.239kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,40TOPS,내장그래픽,Arc 130V,,,램 교체,,,77Wh,USB-PD,AI노트북 / 40.6cm(16인치) / 1.239kg / 최대 25.5시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS / [그래픽] 내장그래픽 / Arc 130V / 7core / [구성] 16GB / 램 교체: 불가능 / 용량: 4TB / USB-PD / 77Wh,2025/02,ok,
2026-07-22T14:41:25+09:00,76508957,LG전자 2025 그램 프로16 16Z90TS-GS50K (SSD 512GB),https://prod.danawa.com/info/?pcode=76508957&cate=112758,LG,내장그래픽 / Arc 130V / 7core,인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS,16GB,512GB,윈도우11홈,40.6cm(16인치),1.239kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,40TOPS,내장그래픽,Arc 130V,,,램 교체,,,77Wh,USB-PD,AI노트북 / 40.6cm(16인치) / 1.239kg / 최대 25.5시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS / [그래픽] 내장그래픽 / Arc 130V / 7core / [구성] 16GB / 램 교체: 불가능 / 용량: 512GB / USB-PD / 77Wh,2025/02,ok,
2026-07-22T14:41:25+09:00,81858911,LG전자 2025 그램 프로16 16Z90TS-GS5CK (SSD 1TB),https://prod.danawa.com/info/?pcode=81858911&cate=112758,LG,내장그래픽 / Arc 130V / 7core,인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS,16GB,1TB,윈도우11홈,40.6cm(16인치),1.199kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,40TOPS,내장그래픽,Arc 130V,,,램 교체,,,77Wh,USB-PD,AI노트북 / 40.6cm(16인치) / 1.199kg / 최대 25.5시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS / [그래픽] 내장그래픽 / Arc 130V / 7core / [구성] 16GB / 램 교체: 불가능 / 용량: 1TB / USB-PD / 77Wh,2025/03,ok,
2026-07-22T14:41:25+09:00,78528251,LG전자 2025 그램 프로16 16Z90TS-GS5CK (SSD 256GB),https://prod.danawa.com/info/?pcode=78528251&cate=112758,LG,내장그래픽 / Arc 130V / 7core,인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS,16GB,256GB,윈도우11홈,40.6cm(16인치),1.199kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,40TOPS,내장그래픽,Arc 130V,,,램 교체,,,77Wh,USB-PD,"AI노트북 / 40.6cm(16인치) / 1.199kg / 최대 25.5시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS / [그래픽] 내장그래픽 / Arc 130V / 7core / [구성] 16GB / 램 교체: 불가능 / 용량: 256GB / USB-PD / 77Wh / 출시가: 1,915,150원",2025/03,ok,
2026-07-22T14:41:25+09:00,81861533,LG전자 2025 그램 프로16 16Z90TS-GS5CK (SSD 2TB),https://prod.danawa.com/info/?pcode=81861533&cate=112758,LG,내장그래픽 / Arc 130V / 7core,인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS,16GB,2TB,윈도우11홈,40.6cm(16인치),1.199kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,40TOPS,내장그래픽,Arc 130V,,,램 교체,,,77Wh,USB-PD,AI노트북 / 40.6cm(16인치) / 1.199kg / 최대 25.5시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS / [그래픽] 내장그래픽 / Arc 130V / 7core / [구성] 16GB / 램 교체: 불가능 / 용량: 2TB / USB-PD / 77Wh,2025/03,ok,
2026-07-22T14:41:25+09:00,81864197,LG전자 2025 그램 프로16 16Z90TS-GS5CK (SSD 4TB),https://prod.danawa.com/info/?pcode=81864197&cate=112758,LG,내장그래픽 / Arc 130V / 7core,인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS,16GB,4TB,윈도우11홈,40.6cm(16인치),1.199kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,40TOPS,내장그래픽,Arc 130V,,,램 교체,,,77Wh,USB-PD,AI노트북 / 40.6cm(16인치) / 1.199kg / 최대 25.5시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS / [그래픽] 내장그래픽 / Arc 130V / 7core / [구성] 16GB / 램 교체: 불가능 / 용량: 4TB / USB-PD / 77Wh,2025/03,ok,
2026-07-22T14:41:25+09:00,81853724,LG전자 2025 그램 프로16 16Z90TS-GS5CK (SSD 512GB),https://prod.danawa.com/info/?pcode=81853724&cate=112758,LG,내장그래픽 / Arc 130V / 7core,인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS,16GB,512GB,윈도우11홈,40.6cm(16인치),1.199kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,40TOPS,내장그래픽,Arc 130V,,,램 교체,,,77Wh,USB-PD,AI노트북 / 40.6cm(16인치) / 1.199kg / 최대 25.5시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS / [그래픽] 내장그래픽 / Arc 130V / 7core / [구성] 16GB / 램 교체: 불가능 / 용량: 512GB / USB-PD / 77Wh,2025/03,ok,
2026-07-22T14:41:25+09:00,104980949,LG전자 2025 그램 프로16 16Z90TS-GS5PK (SSD 1TB),https://prod.danawa.com/info/?pcode=104980949&cate=112758,LG,내장그래픽 / Arc 130V / 7core,인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS,16GB,1TB,윈도우11홈,40.6cm(16인치),1.199kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,40TOPS,내장그래픽,Arc 130V,,,램 교체,,,77Wh,USB-PD,AI노트북 / 40.6cm(16인치) / 1.199kg / 최대 25.5시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS / [그래픽] 내장그래픽 / Arc 130V / 7core / [구성] 16GB / 램 교체: 불가능 / 용량: 1TB / USB-PD / 77Wh,2025/03,ok,
2026-07-22T14:41:25+09:00,103810079,LG전자 2025 그램 프로16 16Z90TS-GS5PK (SSD 256GB),https://prod.danawa.com/info/?pcode=103810079&cate=112758,LG,내장그래픽 / Arc 130V / 7core,인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS,16GB,256GB,윈도우11홈,40.6cm(16인치),1.199kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,40TOPS,내장그래픽,Arc 130V,,,램 교체,,,77Wh,USB-PD,AI노트북 / 40.6cm(16인치) / 1.199kg / 최대 25.5시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS / [그래픽] 내장그래픽 / Arc 130V / 7core / [구성] 16GB / 램 교체: 불가능 / 용량: 256GB / USB-PD / 77Wh,2025/03,ok,
2026-07-22T14:41:25+09:00,104980955,LG전자 2025 그램 프로16 16Z90TS-GS5PK (SSD 2TB),https://prod.danawa.com/info/?pcode=104980955&cate=112758,LG,내장그래픽 / Arc 130V / 7core,인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS,16GB,2TB,윈도우11홈,40.6cm(16인치),1.199kg,2560x1600(WQXGA),144Hz,,인텔,코어 울트라5(S2),,40TOPS,내장그래픽,Arc 130V,,,램 교체,,,77Wh,USB-PD,AI노트북 / 40.6cm(16인치) / 1.199kg / 최대 25.5시간 / 윈도우11홈 / [화면] 2560x1600(WQXGA) / DCI-P3:99% / 144Hz / 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / 40TOPS / [그래픽] 내장그래픽 / Arc 130V / 7core / [구성] 16GB / 램 교체: 불가능 / 용량: 2TB / USB-PD / 77Wh,2025/03,ok,
