collected_at,product_code,product_name,product_url,screen_size,display_type,resolution,refresh_rate,hdr,smart_features,full_spec,registration_month,fetch_status,error
2026-06-27T06:20:37+09:00,96423056,LG전자 울트라HD AI 43UA751C0NA (스탠드),https://prod.danawa.com/info/?pcode=96423056&cate=10248425,43인치(107cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI실시간번역,LED TV / 43인치(107cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI실시간번역 / [규격] HDMI(전체): 2개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 968x567(621)x68(200)mm / 무게: 7.3(7.4)kg,2025/08,ok,
2026-06-27T06:20:37+09:00,92368502,LG전자 울트라HD AI 50UA7500ENA (벽걸이),https://prod.danawa.com/info/?pcode=92368502&cate=10248425,50인치(125m),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드,"LED TV / 50인치(125m) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드 / [규격] HDMI(전체): 2개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 1122x654x68mm / 무게: 9.4kg / 출시가: 1,140,000원",2025/05,ok,
2026-06-27T06:20:37+09:00,92368454,LG전자 울트라HD AI 50UA7500ENA (스탠드),https://prod.danawa.com/info/?pcode=92368454&cate=10248425,50인치(125m),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드,"LED TV / 50인치(125m) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드 / [규격] HDMI(전체): 2개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 1122x654(718)x68(230)mm / 무게: 9.4(9.5)kg / 출시가: 1,140,000원",2025/05,ok,
2026-06-27T06:20:37+09:00,90433133,LG전자 울트라HD AI 50UA7500GNA (벽걸이),https://prod.danawa.com/info/?pcode=90433133&cate=10248425,50인치(125cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드,"LED TV / 50인치(125cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드 / [규격] HDMI(전체): 2개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 1122x654x68mm / 무게: 9.4kg / 출시가: 1,090,000원",2025/03,ok,
2026-06-27T06:20:37+09:00,90433103,LG전자 울트라HD AI 50UA7500GNA (스탠드),https://prod.danawa.com/info/?pcode=90433103&cate=10248425,50인치(125cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드,"LED TV / 50인치(125cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드 / [규격] HDMI(전체): 2개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 1122x654(718)x68(230)mm / 무게: 9.4(9.5)kg / 출시가: 1,090,000원",2025/03,ok,
2026-06-27T06:20:37+09:00,89601716,LG전자 울트라HD AI 50UA7500KNA (벽걸이),https://prod.danawa.com/info/?pcode=89601716&cate=10248425,50인치(125cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드,"LED TV / 50인치(125cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드 / [규격] HDMI(전체): 2개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 1122x654x68mm / 무게: 9.4kg / 출시가: 1,090,000원",2025/04,ok,
2026-06-27T06:20:37+09:00,89601677,LG전자 울트라HD AI 50UA7500KNA (스탠드),https://prod.danawa.com/info/?pcode=89601677&cate=10248425,50인치(125cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드,"LED TV / 50인치(125cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드 / [규격] HDMI(전체): 2개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 1122x654(718)x68(230)mm / 무게: 9.4(9.5)kg / 출시가: 1,090,000원",2025/04,ok,
2026-06-27T06:20:37+09:00,96369095,LG전자 울트라HD AI 50UA751C0NA (벽걸이),https://prod.danawa.com/info/?pcode=96369095&cate=10248425,50인치(125cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI실시간번역,LED TV / 50인치(125cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI실시간번역 / [규격] HDMI(전체): 2개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 1122x654x68mm / 무게: 9.4kg,2025/08,ok,
2026-06-27T06:20:37+09:00,96369065,LG전자 울트라HD AI 50UA751C0NA (스탠드),https://prod.danawa.com/info/?pcode=96369065&cate=10248425,50인치(125cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI실시간번역,LED TV / 50인치(125cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI실시간번역 / [규격] HDMI(전체): 2개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 1122x654(718)x68(230)mm / 무게: 9.4(9.5)kg,2025/08,ok,
2026-06-27T06:20:37+09:00,92368436,LG전자 울트라HD AI 55UA7500ENA (벽걸이),https://prod.danawa.com/info/?pcode=92368436&cate=10248425,55인치(138cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드,"LED TV / 55인치(138cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드 / [규격] HDMI(전체): 2개 / 베사홀: 300x200mm / 크기(가로x세로x깊이): 1236x718x68mm / 무게: 11.5kg / 출시가: 1,340,000원",2025/05,ok,
2026-06-27T06:20:37+09:00,92368370,LG전자 울트라HD AI 55UA7500ENA (스탠드),https://prod.danawa.com/info/?pcode=92368370&cate=10248425,55인치(138cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드,"LED TV / 55인치(138cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드 / [규격] HDMI(전체): 2개 / 베사홀: 300x200mm / 크기(가로x세로x깊이): 1236x718(780)x68(230)mm / 무게: 11.5(11.6)kg / 출시가: 1,340,000원",2025/05,ok,
2026-06-27T06:20:37+09:00,89601791,LG전자 울트라HD AI 55UA7500KNA (벽걸이),https://prod.danawa.com/info/?pcode=89601791&cate=10248425,55인치(138cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드,LED TV / 55인치(138cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드 / [규격] HDMI(전체): 2개 / 베사홀: 300x200mm / 크기(가로x세로x깊이): 1236x718x68mm / 무게: 11.5kg,2025/05,ok,
2026-06-27T06:20:37+09:00,89601758,LG전자 울트라HD AI 55UA7500KNA (스탠드),https://prod.danawa.com/info/?pcode=89601758&cate=10248425,55인치(138cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드,LED TV / 55인치(138cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드 / [규격] HDMI(전체): 2개 / 베사홀: 300x200mm / 크기(가로x세로x깊이): 1236x718(780)x68(230)mm / 무게: 11.5(11.6)kg,2025/05,ok,
2026-06-27T06:20:37+09:00,96423125,LG전자 울트라HD AI 55UA751C0NA (벽걸이),https://prod.danawa.com/info/?pcode=96423125&cate=10248425,55인치(138cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI실시간번역,LED TV / 55인치(138cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI실시간번역 / [규격] HDMI(전체): 2개 / 베사홀: 300x200mm / 크기(가로x세로x깊이): 1236x718x68mm / 무게: 11.5kg,2025/08,ok,
2026-06-27T06:20:37+09:00,96423122,LG전자 울트라HD AI 55UA751C0NA (스탠드),https://prod.danawa.com/info/?pcode=96423122&cate=10248425,55인치(138cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI실시간번역,LED TV / 55인치(138cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI실시간번역 / [규격] HDMI(전체): 2개 / 베사홀: 300x200mm / 크기(가로x세로x깊이): 1236x718(780)x68(230)mm / 무게: 11.5(11.6)kg,2025/08,ok,
2026-06-27T06:20:37+09:00,92377430,LG전자 울트라HD AI 65UA7500ENA (벽걸이),https://prod.danawa.com/info/?pcode=92377430&cate=10248425,65인치(163cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드,"LED TV / 65인치(163cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드 / [규격] HDMI(전체): 2개 / 베사홀: 300x200mm / 크기(가로x세로x깊이): 1455x841x68mm / 무게: 16.5kg / 출시가: 1,790,000원",2025/05,ok,
2026-06-27T06:20:37+09:00,92376488,LG전자 울트라HD AI 65UA7500ENA (스탠드),https://prod.danawa.com/info/?pcode=92376488&cate=10248425,65인치(163cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드,"LED TV / 65인치(163cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드 / [규격] HDMI(전체): 2개 / 베사홀: 300x200mm / 크기(가로x세로x깊이): 1455x841(904)x68(269)mm / 무게: 16.5(16.7)kg / 출시가: 1,790,000원",2025/05,ok,
2026-06-27T06:20:37+09:00,90433280,LG전자 울트라HD AI 65UA7500GNA (벽걸이),https://prod.danawa.com/info/?pcode=90433280&cate=10248425,65인치(163cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드,"LED TV / 65인치(163cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드 / [규격] HDMI(전체): 2개 / 베사홀: 300x200mm / 크기(가로x세로x깊이): 1455x841x68mm / 무게: 16.5kg / 출시가: 1,890,000원",2025/03,ok,
2026-06-27T06:20:37+09:00,90433244,LG전자 울트라HD AI 65UA7500GNA (스탠드),https://prod.danawa.com/info/?pcode=90433244&cate=10248425,65인치(163cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드,"LED TV / 65인치(163cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI에너지절약모드 / [규격] HDMI(전체): 2개 / 베사홀: 300x200mm / 크기(가로x세로x깊이): 1455x841(904)x68(269)mm / 무게: 16.5(16.7)kg / 출시가: 1,890,000원",2025/03,ok,
2026-06-27T06:20:37+09:00,99292820,LG전자 울트라HD AI 65UA751C0NA (벽걸이),https://prod.danawa.com/info/?pcode=99292820&cate=10248425,65인치(163cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI실시간번역,LED TV / 65인치(163cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI실시간번역 / [규격] HDMI(전체): 2개 / 베사홀: 300x200mm / 크기(가로x세로x깊이): 1455x841x68mm / 무게: 16.5kg,2025/08,ok,
2026-06-27T06:20:37+09:00,99292817,LG전자 울트라HD AI 65UA751C0NA (스탠드),https://prod.danawa.com/info/?pcode=99292817&cate=10248425,65인치(163cm),LED TV,4K UHD,60Hz,HDR10 / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI실시간번역,LED TV / 65인치(163cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2025년형 / [화질] HDR10 / HLG / VRR(60Hz) / ALLM / HGIG / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / AI스마트홈 / AI실시간번역 / [규격] HDMI(전체): 2개 / 베사홀: 300x200mm / 크기(가로x세로x깊이): 1455x841(904)x68(269)mm / 무게: 16.5(16.7)kg,2025/08,ok,
2026-06-27T06:20:37+09:00,74123714,LNP KLM3214GK (벽걸이),https://prod.danawa.com/info/?pcode=74123714&cate=10248425,32인치(81cm),LED TV,HD,,,,LED TV / 32인치(81cm) / HD / 2023년형 / [규격] HDMI(전체): 2개 / 베사홀: 100x100mm / 크기(가로x세로x깊이): 731x431x79mm / 무게: 5.3kg / 강화유리가 장착된 TV만 링크,2023/08,ok,
2026-06-27T06:20:37+09:00,74123693,LNP KLM3214GK (스탠드),https://prod.danawa.com/info/?pcode=74123693&cate=10248425,32인치(81cm),LED TV,HD,,,,LED TV / 32인치(81cm) / HD / 2023년형 / [규격] HDMI(전체): 2개 / 베사홀: 100x100mm / 크기(가로x세로x깊이): 731x431(474)x79(102)mm / 무게: 5.3kg / 강화유리가 장착된 TV만 링크,2023/08,ok,
2026-06-27T06:20:37+09:00,27857513,LNP LM4314 (벽걸이),https://prod.danawa.com/info/?pcode=27857513&cate=10248425,43인치(109cm),LED TV,FHD,60Hz,,,LED TV / 43인치(109cm) / FHD / 주사율: 60Hz / 2023년형 / [규격] HDMI(전체): 3개 / 크기(가로x세로x깊이): 976x556x75mm / 강화유리장착,2023/08,ok,
2026-06-27T06:20:37+09:00,27857459,LNP LM4314 (스탠드),https://prod.danawa.com/info/?pcode=27857459&cate=10248425,43인치(109cm),LED TV,FHD,60Hz,,,LED TV / 43인치(109cm) / FHD / 주사율: 60Hz / 2023년형 / [규격] HDMI(전체): 3개 / 크기(가로x세로x깊이): 976x556(613)x75(101)mm / 강화유리장착,2023/08,ok,
2026-06-27T06:20:37+09:00,27857189,LNP LM6513 (벽걸이),https://prod.danawa.com/info/?pcode=27857189&cate=10248425,65인치(163cm),LED TV,4K UHD,60Hz,,,LED TV / 65인치(163cm) / 4K UHD / 주사율: 60Hz / 2023년형 / [규격] HDMI(전체): 3개 / 크기(가로x세로x깊이): 1461x839x73mm / 강화유리장착,2023/08,ok,
2026-06-27T06:20:37+09:00,27857132,LNP LM6513 (스탠드),https://prod.danawa.com/info/?pcode=27857132&cate=10248425,65인치(163cm),LED TV,4K UHD,60Hz,,,LED TV / 65인치(163cm) / 4K UHD / 주사율: 60Hz / 2023년형 / [규격] HDMI(전체): 3개 / 크기(가로x세로x깊이): 1461x839(889)x73(111)mm / 강화유리장착,2023/08,ok,
2026-06-27T06:20:37+09:00,99886742,MK24CX2 (본체),https://prod.danawa.com/info/?pcode=99886742&cate=10248425,24인치(60cm),상업용디스플레이,,,,,상업용디스플레이 / 24인치(60cm) / 실내용 / 디스플레이모듈 / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2025/11,ok,
2026-06-27T06:20:37+09:00,99886766,MK24CX2 (상하조절 스탠드),https://prod.danawa.com/info/?pcode=99886766&cate=10248425,24인치(60cm),상업용디스플레이,,,,,상업용디스플레이 / 24인치(60cm) / 실내용 / 디스플레이모듈 / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2025/11,ok,
2026-06-27T06:20:37+09:00,99886808,MK27CX2 (본체),https://prod.danawa.com/info/?pcode=99886808&cate=10248425,27인치(69cm),상업용디스플레이,,,,,상업용디스플레이 / 27인치(69cm) / 실내용 / 디스플레이모듈 / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2025/11,ok,
2026-06-27T06:20:37+09:00,69698789,Q3202HD (스탠드),https://prod.danawa.com/info/?pcode=69698789&cate=10248425,32인치(81cm),LED TV,HD,,,,LED TV / 32인치(81cm) / HD / 에너지효율: 1등급 / 2022년형 / [규격] HDMI(전체): 2개 / 베사홀: 100x100mm / 크기(가로x세로x깊이): 731x433(480)x11(180)mm / 무게: 3.4kg,2022/11,ok,
2026-06-27T06:20:37+09:00,61419155,Q4302FH (벽걸이),https://prod.danawa.com/info/?pcode=61419155&cate=10248425,43인치(109cm),LED TV,FHD,,,,LED TV / 43인치(109cm) / FHD / 에너지효율: 1등급 / 2023년형 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 972x565x86mm,2023/09,ok,
2026-06-27T06:20:37+09:00,60308444,Q4302FH (스탠드),https://prod.danawa.com/info/?pcode=60308444&cate=10248425,43인치(109cm),LED TV,FHD,,,,LED TV / 43인치(109cm) / FHD / 에너지효율: 1등급 / 2023년형 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 972x565(613)x86(206)mm,2023/09,ok,
2026-06-27T06:20:37+09:00,61419143,Q4302UH (벽걸이),https://prod.danawa.com/info/?pcode=61419143&cate=10248425,43인치(109cm),LED TV,4K UHD,60Hz,HDR10,,LED TV / 43인치(109cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2023년형 / [화질] HDR10 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 972x565x86mm,2023/09,ok,
2026-06-27T06:20:37+09:00,60245648,Q4302UH (스탠드),https://prod.danawa.com/info/?pcode=60245648&cate=10248425,43인치(109cm),LED TV,4K UHD,60Hz,HDR10,,LED TV / 43인치(109cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2023년형 / [화질] HDR10 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 972x565(613)x86(206)mm,2023/09,ok,
2026-06-27T06:20:37+09:00,61419146,Q5002UH (벽걸이),https://prod.danawa.com/info/?pcode=61419146&cate=10248425,50인치(127cm),LED TV,4K UHD,60Hz,HDR10,,LED TV / 50인치(127cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2023년형 / [화질] HDR10 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 1127x655x83mm,2023/08,ok,
2026-06-27T06:20:37+09:00,60245594,Q5002UH (스탠드),https://prod.danawa.com/info/?pcode=60245594&cate=10248425,50인치(127cm),LED TV,4K UHD,60Hz,HDR10,,LED TV / 50인치(127cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2023년형 / [화질] HDR10 / [규격] HDMI(전체): 3개 / 베사홀: 200x200mm / 크기(가로x세로x깊이): 1127x655(713)x83(224)mm,2023/08,ok,
2026-06-27T06:20:37+09:00,61420697,Q5502UH (벽걸이),https://prod.danawa.com/info/?pcode=61420697&cate=10248425,55인치(140cm),LED TV,4K UHD,60Hz,HDR10,,LED TV / 55인치(140cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2023년형 / [화질] HDR10 / [규격] HDMI(전체): 3개 / 베사홀: 400x200mm / 크기(가로x세로x깊이): 1242x716x88mm,2023/09,ok,
2026-06-27T06:20:37+09:00,60245546,Q5502UH (스탠드),https://prod.danawa.com/info/?pcode=60245546&cate=10248425,55인치(140cm),LED TV,4K UHD,60Hz,HDR10,,LED TV / 55인치(140cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2023년형 / [화질] HDR10 / [규격] HDMI(전체): 3개 / 베사홀: 400x200mm / 크기(가로x세로x깊이): 1242x716(789)x88(251)mm,2023/09,ok,
2026-06-27T06:20:37+09:00,61420562,Q6502UH (벽걸이),https://prod.danawa.com/info/?pcode=61420562&cate=10248425,65인치(165cm),LED TV,4K UHD,60Hz,HDR10,,LED TV / 65인치(165cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2023년형 / [화질] HDR10 / [규격] HDMI(전체): 3개 / 베사홀: 400x200mm / 크기(가로x세로x깊이): 1460x841x96mm,2023/08,ok,
2026-06-27T06:20:37+09:00,60245516,Q6502UH (스탠드),https://prod.danawa.com/info/?pcode=60245516&cate=10248425,65인치(165cm),LED TV,4K UHD,60Hz,HDR10,,LED TV / 65인치(165cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2023년형 / [화질] HDR10 / [규격] HDMI(전체): 3개 / 베사홀: 400x200mm / 크기(가로x세로x깊이): 1460x841(912)x96(251)mm,2023/08,ok,
2026-06-27T06:20:37+09:00,61419608,Q7502UH (벽걸이),https://prod.danawa.com/info/?pcode=61419608&cate=10248425,75인치(191cm),LED TV,4K UHD,60Hz,HDR10,,LED TV / 75인치(191cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2023년형 / [화질] HDR10 / [규격] HDMI(전체): 3개 / 베사홀: 600x300mm / 크기(가로x세로x깊이): 1683x967x75mm,2023/08,ok,
2026-06-27T06:20:37+09:00,60308264,Q7502UH (스탠드),https://prod.danawa.com/info/?pcode=60308264&cate=10248425,75인치(191cm),LED TV,4K UHD,60Hz,HDR10,,LED TV / 75인치(191cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2023년형 / [화질] HDR10 / [규격] HDMI(전체): 3개 / 베사홀: 600x300mm / 크기(가로x세로x깊이): 1683x967(1032)x75(367)mm,2023/08,ok,
2026-06-27T06:20:37+09:00,99892793,RIXZSIW 32인치 사이니지 해외구매 (관부가세별도),https://prod.danawa.com/info/?pcode=99892793&cate=10248425,32인치(81cm),상업용디스플레이,FHD,60Hz,,,상업용디스플레이 / 32인치(81cm) / 실내용 / DID / FHD / 주사율: 60Hz / 2025년형 / [규격] HDMI(전체): 1개 / ※ 별도의 증빙을 요하는 사업자전용 상품이 포함되어 있습니다,2025/08,ok,
2026-06-27T06:20:37+09:00,9869295,SKY32HD (스탠드),https://prod.danawa.com/info/?pcode=9869295&cate=10248425,32인치(80cm),LED TV,HD,,,,LED TV / 32인치(80cm) / HD / 에너지효율: 2등급 / 2019년형 / [규격] HDMI(전체): 2개,2019/11,ok,
2026-06-27T06:20:37+09:00,79114226,SMG32H (스탠드),https://prod.danawa.com/info/?pcode=79114226&cate=10248425,32인치(81cm),LED TV,HD,,,,LED TV / 32인치(81cm) / HD / 에너지효율: 1등급 / 2024년형 / [스마트] [규격] HDMI(전체): 2개 / 베사홀: 100x100mm / 크기(가로x세로x깊이): 731x433(480)x60(180)mm / 무게: 3.4kg,2024/08,ok,
