product_code,product_name,2026-06-21,2026-06-20,2026-06-19,2026-06-18,2026-06-17,2026-06-16,2026-06-15,2026-06-14
25866491,ASRock H610M-HDV/M.2+ D5 에즈윈,92400,92400,92400,92400,92400,92400,92400,92400
25869083,ASRock H610M-HDV/M.2+ D5 에즈윈 (벌크),93930,93930,93940,93930,93940,93940,93940,92576
90643316,ASRock H610M-HDVP/D5 R2.0 인텍앤컴퍼니 (벌크),102720,102720,102720,102700,102720,102720,102720,98648
29880134,ASRock H610M-HVS M.2 R2.0 D4 대원씨티에스,95000,95000,95000,95000,95000,95000,95000,95000
69468782,ASRock H610M-HVS M.2 R2.0 D4 인텍앤컴퍼니,97200,97200,97200,97200,97200,97200,97200,97200
17793371,ASRock H610M-HVS/M.2 R2.0 D4 디앤디컴,85130,85130,85140,85140,85140,86220,86220,83609
17847254,ASRock H610M-HVS/M.2 R2.0 D4 에즈윈 (벌크),83140,83140,83140,83140,83140,83140,83140,83140
104595728,ASRock H610M-X D5 Gen5 대원씨티에스,98580,98580,98580,98580,98580,98580,98580,98580
101069660,ASRock H610M-X D5 Gen5 디앤디컴,111950,111950,111960,111950,111960,111970,111970,111970
101074490,ASRock H610M-X D5 Gen5 디앤디컴 (벌크),112310,112310,112320,112320,112320,112310,112310,112370
103415738,ASRock H610M-X D5 Gen5 에즈윈,112210,112210,112210,112210,112210,112210,112220,109736
99714830,ASRock H610M-X D5 Gen5 에즈윈 (벌크),108700,108700,108700,109610,109610,109610,109610,108768
63087650,ASRock H610M-X D5 디앤디컴,95680,95680,95680,95690,95690,95810,95810,94961
63140087,ASRock H610M-X D5 디앤디컴 (벌크),95340,95340,95350,95350,95340,95350,95350,93932
61423463,ASRock H610M-X D5 에즈윈 (벌크),103190,103190,103200,103200,103190,103200,103200,101110
69468680,ASRock H610M-X D5 인텍앤컴퍼니 (벌크),104860,104860,104860,104850,104860,104860,104860,102168
103187837,ASRock H610TM-ITX 에즈윈 (120W 어댑터 포함),208890,208990,208890,208890,208890,208890,208890,208890
103187846,ASRock H610TM-ITX 에즈윈 (180W 어댑터 포함),213740,213740,213740,213740,213740,211490,211490,211490
103187819,ASRock H610TM-ITX 에즈윈 (벌크),167350,167350,167360,167340,167350,167360,165590,165590
4471514,ASRock H61M-DGS (B3) (중고),15800,15800,15800,15800,15800,15800,15800,15800
4494526,ASRock H61M-HVGS (B3) (중고),39500,39500,39500,39500,39500,39500,39500,39500
6343237,ASRock H77 Pro4/MVP (중고),71000,71000,71000,71000,71000,71000,71000,71000
13889696,ASRock H81 PRO BTC R2.0 (중고),75000,75000,75000,75000,75000,75000,75000,75000
92971409,ASRock H810M-H 인텍앤컴퍼니,104850,104850,104850,104850,104850,104850,104850,104850
105969083,ASRock H810M-HDVP 디앤디컴,130590,130590,130590,130590,130590,130590,130590,130590
106717637,ASRock H810M-HDVP 에즈윈 (벌크),132050,132050,132050,132050,132050,132050,132050,131472
106709246,ASRock H810M-P Gen5 + WiFi6E 랜카드 패키지 디앤디컴,136000,136000,136000,136000,136000,136000,136000,136000
106729403,ASRock H810M-P Gen5 + WiFi7 랜카드 패키지 디앤디컴,159610,159610,159630,159630,159630,159630,159630,157530
106689341,ASRock H810M-P Gen5 디앤디컴,109380,109380,109390,109380,109390,109400,109400,107300
106689347,ASRock H810M-P Gen5 디앤디컴 (벌크),109970,109970,109990,109980,109990,109990,110000,108381
106220351,ASRock H810M-P Gen5 에즈윈,105900,105900,105900,105900,105900,105900,105900,105900
106746197,ASRock H810M-P Gen5 인텍앤컴퍼니,100000,100000,100000,100000,100000,100000,100000,100000
106710032,ASRock H810M-X Gen5 + WiFi6E 랜카드 패키지 디앤디컴,155000,155000,155000,155000,155000,155000,155000,155000
106729391,ASRock H810M-X Gen5 + WiFi7 랜카드 패키지 디앤디컴,176890,176890,176890,176890,176890,176890,176890,176890
106689353,ASRock H810M-X Gen5 디앤디컴,129700,129700,129700,129700,129700,129700,129700,129700
106689356,ASRock H810M-X Gen5 디앤디컴 (벌크),128160,128490,128500,128490,128500,128550,128610,128630
