product_code,product_name,2026-08-22,2026-08-21,2026-08-20,2026-08-19,2026-08-18,2026-08-17,2026-08-16,2026-08-15
100386377,썬루트 PN700W 80PLUS브론즈 ATX3.1,47550,47550,47550,47550,47550,47550,47550,47550
100386404,썬루트 PN700W 80PLUS브론즈 ATX3.1 벌크,45450,45450,45450,45450,45450,45450,45450,45450
39253877,썬루트 PN800W 80PLUS브론즈 ATX3.0,56490,56490,56490,56490,56490,56490,56490,56490
39253910,썬루트 PN800W 80PLUS브론즈 ATX3.0 벌크,54490,54490,54850,54850,54850,54850,54850,54850
14560886,썬루트 TX1800 80PLUS브론즈 벌크,74990,74990,74990,74990,74990,74990,74990,74990
16778399,썬루트 TX850 80PLUS골드 풀모듈러,74740,74740,74740,74740,74740,74740,74740,74740
3762598,아이구주 ELPIS SP-400EL,10000,10000,10000,10000,10000,10000,10000,10000
16054367,아툼 HITMAN 1800W 벌크,62810,62810,62810,62810,62810,62810,62810,62810
97568945,아툼 POWERCRASH 700W 80PLUS브론즈 ATX3.1,43330,43330,43330,43330,43330,43330,43330,43330
97568981,아툼 POWERCRASH 800W 80PLUS브론즈 ATX3.1,56900,56900,53000,53000,53000,53000,53000,53000
101187416,아툼 RAGE-X ARENA 600K 벌크,19800,19800,19800,19800,19800,19800,19800,19800
96583871,아툼 RageX ARENA 500W,36010,36010,36010,36010,36010,36010,36010,36010
96583916,아툼 RageX ARENA 500W 벌크,36790,36790,36790,36790,36790,36790,36790,36790
96584006,아툼 RageX ARENA 600W,32150,32150,32150,32150,32150,32150,32150,32150
96584237,아툼 RageX Enertic 700W 80PLUS브론즈 ATX3.0,40500,40500,40500,40500,40500,40500,40500,40500
96584258,아툼 RageX Enertic 700W 80PLUS브론즈 ATX3.0 벌크,39900,39900,39900,39900,39900,39900,39900,39900
96982658,아툼 RageX Enertic 800W 80PLUS브론즈 ATX3.1,49010,49010,49010,49010,49010,49010,49010,49010
97363169,앱코 SETTLER 하이브리드 PCIE5.1 STH-1000B ETA SILVER 블랙,81000,81000,80500,81000,80500,80500,80500,80500
49741892,앱코 SETTLER 하이브리드 PCIE5.1 STH-700B ETA BRONZE 블랙,60000,60000,60000,60000,60000,60000,60000,60000
