product_code,product_name,2026-07-02,2026-07-01,2026-06-30,2026-06-29,2026-06-28,2026-06-27,2026-06-26,2026-06-25
95341262,MSI 사이보그 A15 AI B2HWFKG-R7 WIN11 (SSD 512GB),1518000,1518000,1518000,,,,,
95341310,MSI 사이보그 A15 AI B2HWFKG-R7 WIN11 32GB램 (SSD 1TB),1982000,1982000,1982000,1982000,1982000,1982000,1982000,1982000
95341313,MSI 사이보그 A15 AI B2HWFKG-R7 WIN11 32GB램 (SSD 2TB),2046000,2046000,2046000,2046000,2046000,2046000,2046000,2046000
95341316,MSI 사이보그 A15 AI B2HWFKG-R7 WIN11 32GB램 (SSD 4TB),2710020,2710020,2710020,2710020,2710020,2710020,2710020,2710020
95341307,MSI 사이보그 A15 AI B2HWFKG-R7 WIN11 32GB램 (SSD 512GB),1835000,1835000,1835000,1835000,1835000,1835000,1835000,1835000
95341325,MSI 사이보그 A15 AI B2HWFKG-R7 WIN11 64GB램 (SSD 1TB),2520000,2520000,2520000,2496560,2496680,2496800,2496920,2496950
95341331,MSI 사이보그 A15 AI B2HWFKG-R7 WIN11 64GB램 (SSD 2TB),2635750,2635750,2635750,2634100,2634220,2634340,2634360,2634560
95341334,MSI 사이보그 A15 AI B2HWFKG-R7 WIN11 64GB램 (SSD 4TB),3171560,3171560,3171560,3171560,3171560,3171560,3171560,3171560
95341319,MSI 사이보그 A15 AI B2HWFKG-R7 WIN11 64GB램 (SSD 512GB),2383830,2383830,2383830,2383440,2383560,2383680,2383800,2383830
94931810,MSI 사이보그 A17 AI B2HWEKG-R7 16GB램 (SSD 1TB),1459000,1459000,1459000,1459000,1459000,1459000,1459000,1459000
94931813,MSI 사이보그 A17 AI B2HWEKG-R7 16GB램 (SSD 2TB),1659000,1659000,1659000,1659000,1659000,1659000,1659000,1659000
95987981,MSI 사이보그 A17 AI B2HWEKG-R7 16GB램 (SSD 4TB),1969000,1969000,1969000,1969000,1969000,1969000,1969000,1969000
94931804,MSI 사이보그 A17 AI B2HWEKG-R7 16GB램 (SSD 512GB),1359000,1359000,1359000,1359000,1359000,1359000,1359000,1359000
94932203,MSI 사이보그 A17 AI B2HWEKG-R7 WIN11 16GB램 (SSD 1TB),1499000,1499000,1499000,1499000,1499000,1499000,1499000,1499000
94932206,MSI 사이보그 A17 AI B2HWEKG-R7 WIN11 16GB램 (SSD 2TB),1699000,1699000,1699000,1699000,1699000,1699000,1699000,1699000
95059646,MSI 사이보그 A17 AI B2HWEKG-R7 WIN11 16GB램 (SSD 4TB),2625000,2625000,2625000,2625000,2625000,2625000,2625000,2625000
94932200,MSI 사이보그 A17 AI B2HWEKG-R7 WIN11 16GB램 (SSD 512GB),1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000
94932224,MSI 사이보그 A17 AI B2HWEKG-R7 WIN11 32GB램 (SSD 1TB),1799000,1799000,1799000,1799000,1799000,1799000,1799000,1799000
94932230,MSI 사이보그 A17 AI B2HWEKG-R7 WIN11 32GB램 (SSD 2TB),1999000,1999000,1999000,1999000,1999000,1999000,1999000,1999000
95057117,MSI 사이보그 A17 AI B2HWEKG-R7 WIN11 32GB램 (SSD 4TB),2349000,2349000,2349000,2349000,2349000,2349000,2349000,2349000
94932221,MSI 사이보그 A17 AI B2HWEKG-R7 WIN11 32GB램 (SSD 512GB),1699000,1699000,1699000,1699000,1699000,1699000,1699000,1699000
95054663,MSI 사이보그 A17 AI B2HWFKG-R7 (SSD 1TB),1666820,1666820,1666830,1666840,1666850,1666850,1666860,1666870
95054690,MSI 사이보그 A17 AI B2HWFKG-R7 (SSD 2TB),1791360,1791360,1791370,1791380,1791390,1791390,1791400,1791400
95054693,MSI 사이보그 A17 AI B2HWFKG-R7 (SSD 4TB),2050000,2050000,2050000,2050000,2050000,2050000,2050000,2050000
94640243,MSI 사이보그 A17 AI B2HWFKG-R7 (SSD 512GB),1598990,1592820,1599000,1599000,1650000,1650000,1650000,1650000
95054903,MSI 사이보그 A17 AI B2HWFKG-R7 WIN11 (SSD 1TB),1675180,1675290,1682030,1682150,1682270,1682390,1688610,1688660
95054912,MSI 사이보그 A17 AI B2HWFKG-R7 WIN11 (SSD 2TB),1765790,1765790,1765790,1765800,1765810,1765810,1765820,1765820
95054918,MSI 사이보그 A17 AI B2HWFKG-R7 WIN11 (SSD 4TB),2690000,2690000,2690000,2690000,2690000,2690000,2690000,2690000
95054894,MSI 사이보그 A17 AI B2HWFKG-R7 WIN11 (SSD 512GB),1511470,1511470,1511470,1511480,1511490,1511490,1511500,1510530
95054975,MSI 사이보그 A17 AI B2HWFKG-R7 WIN11 32GB램 (SSD 1TB),2082740,2082740,2091080,2091200,2091320,2091440,2091490,2091490
95054981,MSI 사이보그 A17 AI B2HWFKG-R7 WIN11 32GB램 (SSD 2TB),2205110,2205170,2213990,2214110,2214230,2214350,2214450,2214520
95054987,MSI 사이보그 A17 AI B2HWFKG-R7 WIN11 32GB램 (SSD 4TB),2950000,2950000,2950000,2950000,2950000,2950000,2950000,2950000
95054969,MSI 사이보그 A17 AI B2HWFKG-R7 WIN11 32GB램 (SSD 512GB),1965410,1965420,1965430,1966520,1966530,1966540,1966550,1966570
70098335,MSI 소드 17 HX B13VGKG-i9 QHD 64GB램 (SSD 1TB),2946740,,,,,,,
70098338,MSI 소드 17 HX B13VGKG-i9 QHD 64GB램 (SSD 2TB),3116010,,,,,,,
82473203,MSI 소드 17 HX B13VGKG-i9 QHD 64GB램 (SSD 3TB),4045000,,,,,,,
79252952,MSI 소드 17 HX B13VGKG-i9 QHD 64GB램 (SSD 4TB),3538150,,,,,,,
70098332,MSI 소드 17 HX B13VGKG-i9 QHD 64GB램 (SSD 512GB),2590000,,,,,,,
70098398,MSI 소드 17 HX B13VGKG-i9 QHD WIN11 32GB램 (SSD 1TB),2376320,2376320,2376320,2376320,2376320,2376320,2376320,2376320
70098401,MSI 소드 17 HX B13VGKG-i9 QHD WIN11 32GB램 (SSD 2TB),2545520,2545520,2545520,2545520,2545520,2545520,2545520,2545520
72587633,MSI 소드 17 HX B13VGKG-i9 QHD WIN11 32GB램 (SSD 3TB),3152900,3152900,3152900,3152900,3152900,3152900,3152900,3152900
