product_code,product_name
122709213,GIGABYTE AORUS 지포스 RTX 5090 INFINITY D7 32GB 제이씨현
122709552,COLORFUL iGame 지포스 RTX 5060 ULTRA DUO OC D7 8GB 도우정보
122709575,COLORFUL iGame 지포스 RTX 5060 ULTRA DUO OC White D7 8GB 도우정보
122709701,COLORFUL iGame 지포스 RTX 5060 ULTRA OC D7 8GB 도우정보
122709734,COLORFUL iGame 지포스 RTX 5070 Ti ULTRA OC SFF D7 16GB 도우정보
122709745,COLORFUL iGame 지포스 RTX 5080 ULTRA OC D7 16GB 도우정보
122713927,ASUS DUAL 라데온 RX 9060 D6 8GB 엠버 앤 블레이드 에디션 대원씨티에스
122714795,INNO3D 지포스 RTX 3050 D6 6GB TWIN X2 V2
122717694,GIGABYTE AORUS 지포스 RTX 5090 INFINITY D7 32GB 피씨디렉트
122719992,ASUS PRIME 지포스 RTX 5080 EVO OC D7 16GB 인텍앤컴퍼니
122724144,COLORFUL 지포스 RTX 3060 Battle AX DUO V2 D6 12GB 피씨디렉트
122724158,COLORFUL iGame 지포스 RTX 5060 ULTRA DUO OC D7 8GB 피씨디렉트
122724186,COLORFUL iGame 지포스 RTX 5070 Ti ULTRA OC SFF White D7 16GB 피씨디렉트
122726535,GIGABYTE AORUS 지포스 RTX 5080 INFINITY D7 16GB 피씨디렉트
122726547,GIGABYTE AORUS 지포스 RTX 5080 INFINITY WOOD D7 16GB 피씨디렉트
122726650,GIGABYTE 지포스 RTX 5060 WINDFORCE MAX OC V2 D7 8GB 제이씨현
122726685,ASUS DUAL 지포스 RTX 3050 O6G OC D6 6GB 코잇
122726712,ASUS DUAL 지포스 RTX 5050 OC D6 8GB 코잇
122726726,ASUS DUAL 지포스 RTX 5060 EVO OC D7 8GB 코잇
122726733,ASUS DUAL 지포스 RTX 5060 WHITE OC D7 8GB 코잇
122726759,ASUS DUAL 지포스 RTX 5060 Ti OC D7 8GB 코잇
122726777,ASUS DUAL 지포스 RTX 5060 Ti WHITE OC D7 8GB 코잇
122726797,ASUS DUAL 지포스 RTX 5060 Ti OC D7 16GB 코잇
122726839,ASUS DUAL 지포스 RTX 5070 OC D7 12GB 코잇
122726864,ASUS PRIME 지포스 RTX 5070 OC D7 12GB 코잇
122726871,ASUS PRIME 지포스 RTX 5070 WHITE OC D7 12GB 코잇
122726879,ASUS PRIME 지포스 RTX 5070 Ti OC D7 16GB 코잇
122726893,ASUS TUF Gaming 지포스 RTX 5070 Ti OC D7 16GB 코잇
122726898,ASUS TUF Gaming 지포스 RTX 5070 Ti WHITE OC D7 16GB 코잇
122726915,ASUS TUF Gaming 지포스 RTX 5080 OC D7 16GB 코잇
122726926,ASUS ROG Astral 지포스 RTX 5080 OC D7 16GB 코잇
122726932,ASUS ROG Astral 지포스 RTX 5080 WHITE OC D7 16GB 코잇
122726943,ASUS TUF Gaming 지포스 RTX 5090 OC D7 32GB 코잇
122726948,ASUS ROG Astral 지포스 RTX 5090 OC D7 32GB 코잇
122726959,ASUS ROG Astral 지포스 RTX 5090 WHITE OC D7 32GB 코잇
122829828,GIGABYTE AORUS 지포스 RTX 5070 Ti INFINITY D7 16GB 피씨디렉트
122829866,PNY 지포스 RTX 5060 D7 8GB Dual Fan 제이씨현
122930368,ASUS 지포스 RTX 5060 LP BRK OC D7 8GB 인텍앤컴퍼니
12373847,FORSA 지포스 GTX 1650 D6 4GB
12398747,TAGER 지포스 GTX 1650 D6 4GB
12578009,ASUS KO 지포스 RTX 3070 O8G GAMING OC D6 8GB
12820505,NVIDIA 쿼드로 Sync II
12821741,ASUS TUF Gaming 지포스 RTX 3060 Ti O8G OC D6 8GB
12821834,ASUS ROG STRIX 지포스 RTX 3060 Ti O8G GAMING OC D6 8GB
12926084,Razer Core X Chroma (해외구매)
12926123,Razer Core X Black (해외구매)
13068080,XFX 라데온 RX 6900 XT MERC 319 BLACK D6 16GB
13169082,FORSA 지포스 GTX 1660 SUPER X D6 6GB
13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB
13280759,지포스 GTS250 D3 512MB (중고)
13437776,GIGABYTE 지포스 GTX 1660 SUPER UDV D6 6GB 제이씨현
13493789,GAINWARD 지포스 GTX 1660 SUPER 고스트 V1 D6 6GB 백플레이트
13512254,MSI 지포스 RTX 3060 벤투스 2X OC D6 12GB
13596899,NVIDIA RTX A6000 D6 48GB
13645580,ASRock 라데온 RX 6700 XT CHALLENGER Pro OC D6 12GB 에즈윈
13683824,ASUS 지포스 GT1030 SL D5 2GB 무소음
13696871,GIGABYTE AORUS 라데온 RX 6900 XT MASTER D6 16GB 피씨디렉트
14077574,AFOX 지포스 GT730 D3 2GB LP 무소음 디앤디컴
14077739,AFOX 지포스 G210 D3 512MB LP 디앤디컴
14092100,GIGABYTE 지포스 GT1030 UD2 D4 2GB 미니미 피씨디렉트
14274734,NVIDIA NV링크 브릿지 2-Slot
14274809,NVIDIA NV링크 브릿지 3-Slot
14296337,AMD 라데온 PRO WX3200 D5 4GB LP 대원씨티에스
14346383,ASUS PH 지포스 GTX 1650 O4G D6 4GB
14352602,MSI 지포스 RTX 3070 게이밍 X 트리오 D6 8GB 트라이프로져2 (해외구매)
14448719,갤럭시 GALAX 지포스 RTX 3060 V2 D6 12GB
14461889,MSI 지포스 RTX 3070 Ti 슈프림 X D6X 8GB 트라이프로져2S
14500928,ZOTAC GAMING 지포스 RTX 3080 Trinity OC D6X 10GB (해외구매)
14527049,갤럭시 GALAX 지포스 RTX 3070 Ti D6X 8GB
14708753,TAGER 지포스 GTX1050 Ti D5 4GB DUAL
14740715,ASUS 지포스 GT730 SL D5 2GB
14776451,MSI 지포스 RTX 3060 Ti 게이밍 X D6 8GB 트윈프로져8 LHR
14804777,PALIT 지포스 RTX 3060 Ti Dual D6 8GB LHR
14824025,ASUS PH 지포스 RTX 3060 D6 12GB
14824238,ZOTAC GAMING 지포스 RTX 3070 TWIN Edge OC D6 8GB LHR
14824829,GAINWARD 지포스 RTX 3060 고스트 D6 12GB LHR
14857055,ASUS DUAL 지포스 RTX 3060 Ti O8G OC MINI D6 8GB
14934254,NVIDIA RTX A4000 D6 16GB
14979494,XFX 라데온 RX 6600 XT QICK 308 BLACK D6 8GB
14980142,ASRock 라데온 RX 6600 XT CHALLENGER D OC D6 8GB 에즈윈
14980412,GIGABYTE 라데온 RX 6600 XT GAMING OC D6 8GB 피씨디렉트
14981363,ASRock 라데온 RX 6600 XT CHALLENGER Pro OC D6 8GB 디앤디컴
14990954,MSI 라데온 RX 6600 XT 게이밍 X D6 8GB 트윈프로져8
15132614,XFX 라데온 RX 6600 XT SWFT 210 CORE D6 8GB
15178970,MSI 지포스 RTX 3060 벤투스 2X OC D6 12GB (해외구매)
15196385,NVIDIA RTX A4000 D6 16GB (해외구매)
15360209,AMD 라데온 PRO W5500 D6 8GB 대원씨티에스
15427364,XFX 라데온 RX 6600 SWFT 210 CORE D6 8GB
15435041,MSI 라데온 RX 6600 메크 2X D6 8GB
15450695,NVIDIA T1000 D6 4GB (병행수입)
15472787,XFX 라데온 RX 6900 XT ZERO EKWB Limited Edition D6 16GB
15504974,NVIDIA 쿼드로 P620 V2 D5 2GB (해외구매)
15566774,MSI 지포스 RTX 3080 Ti 슈프림 X D6X 12GB 트라이프로져2S (해외구매)
15722561,AFOX 지포스 GTX1050 Ti H7 D5 4GB
15757727,MANLI 지포스 RTX 3070 Ti Rush D6X 8GB LHR
16217153,지포스 GTX650 Ti D5 1GB (중고)
16217210,지포스 GTX650 D5 1GB (중고)
16227899,GIGABYTE 라데온 RX 6500 XT GAMING OC D6 4GB 피씨디렉트
16268375,TUL 라데온 RX 550 D5 2GB LP (벌크)
16284683,ZOTAC GAMING 지포스 RTX 3050 TWIN Edge OC D6 8GB
16291658,이엠텍 지포스 RTX 3050 STORM X Dual OC D6 8GB
16301489,갤럭시 갤라즈 GALAX 지포스 RTX 3050 D6 8GB
16301504,GAINWARD 지포스 RTX 3050 고스트 D6 8GB
16319510,지포스 RTX 3060 D6 12GB (중고)
16319558,지포스 RTX 3060 Ti D6 8GB (중고)
16319603,지포스 RTX 3070 D6 8GB (중고)
16362338,지포스 RTX 3080 D6X 10GB (중고)
16364171,지포스 GT610 D3 1GB (중고)
16364321,지포스 G210 D3 512MB (중고)
16500317,NVIDIA RTX A4500 D6 20GB
16512887,지포스 RTX 3070 Ti D6X 8GB (중고)
16544444,지포스 RTX 3080 Ti D6X 12GB (중고)
16799315,지포스 RTX 3080 D6X 12GB (중고)
16947065,INNO3D 지포스 GT710 D3 1GB (중고)
16963706,갤럭시 갤라즈 GALAX 지포스 GT710 D3 2GB LP 무소음
17018366,GIGABYTE AORUS 라데온 RX 6750 XT ELITE D6 12GB 피씨디렉트
17023763,NVIDIA T400 D6 4GB
17074907,NVIDIA RTX A5000 D6 24GB (병행수입)
17187893,라데온 RX 6800 D6 16GB (중고)
17254454,라데온 RX 6700 XT D6 12GB (중고)
17305142,지포스 RTX 3090 D6X 24GB (중고)
