product_code,product_name,first_collected_date
122685891,레노버 LOQ 32Q-10 QHD 180 Fast VA 게이밍 68F7GAC1KR,2026-07-22
122685703,제이씨현 배틀G 퓨리 144 BG32GS 무결점,2026-07-22
122683510,ARZOPA A1M,2026-07-22
122683498,ARZOPA Z1RC,2026-07-22
122683180,하이엔드테크 메타콤 MTM-22FT-V,2026-07-22
122683163,림피아디스플레이 LID-PD1303D-P,2026-07-22
122683101,티엔진 에코비 M145U11D,2026-07-22
122682646,제우스랩 ZB156,2026-07-22
122682356,MSI PRO MAX 271UPXW12G QD-OLED 4K 120 화이트,2026-07-22
122681794,클라인즈 KIM2400FH75TO,2026-07-22
122681729,아이딕 ID32F240 무결점,2026-07-22
122681719,아이딕 ID32F240,2026-07-22
122681703,아이딕 HB325Q100 무결점,2026-07-22
122681683,아이딕 HB325Q100,2026-07-22
122681647,아이딕 HB275Q100 무결점,2026-07-22
122681529,아이딕 HB275Q100,2026-07-22
122680768,LG전자 24G414B,2026-07-22
122680724,MSI PRO MP341CQW E12 UWQHD 120 HDR 화이트 무결점,2026-07-22
122680649,LG전자 울트라HD 27U711B,2026-07-22
122680594,LG전자 24U411B,2026-07-22
122680158,MSI MAG 272UP QD-OLED E16 4K 165,2026-07-22
122680150,MSI MAG 322UP QD-OLED E16 4K 165,2026-07-22
122680140,MSI MPG 322UR QD-OLED X24 4K 240,2026-07-22
122679144,픽셀아트 AURORA PAQ2712CM 화이트 QHD IPS 리얼 120 멀티스탠드 무결점,2026-07-22
122679142,픽셀아트 AURORA PAQ2712CM 화이트 QHD IPS 리얼 120 멀티스탠드,2026-07-22
122679137,픽셀아트 AURORA PAQ2712CM 블루 QHD IPS 리얼 120 멀티스탠드 무결점,2026-07-22
122679136,픽셀아트 AURORA PAQ2712CM 블루 QHD IPS 리얼 120 멀티스탠드,2026-07-22
122679131,픽셀아트 AURORA PAQ2712CM 핑크 QHD IPS 리얼 120 멀티스탠드 무결점,2026-07-22
122679122,픽셀아트 AURORA PAQ2712CM 핑크 QHD IPS 리얼 120 멀티스탠드,2026-07-22
122679110,픽셀아트 AURORA PAQ2712C 화이트 QHD IPS 리얼 120 무결점,2026-07-22
122679106,픽셀아트 AURORA PAQ2712C 화이트 QHD IPS 리얼 120,2026-07-22
122679102,픽셀아트 AURORA PAQ2712C 블루 QHD IPS 리얼 120,2026-07-22
122679100,픽셀아트 AURORA PAQ2712C 블루 QHD IPS 리얼 120 무결점,2026-07-22
122679093,픽셀아트 AURORA PAQ2712C 핑크 QHD IPS 리얼 120 무결점,2026-07-22
122679079,픽셀아트 AURORA PAQ2712C 핑크 QHD IPS 리얼 120,2026-07-22
122679048,픽셀아트 AURORA PA2720CM 화이트 Fast IPS 게이밍 200 멀티스탠드,2026-07-22
122679045,픽셀아트 AURORA PA2720CM 화이트 Fast IPS 게이밍 200 멀티스탠드 무결점,2026-07-22
122679029,픽셀아트 AURORA PA2720CM 블루 Fast IPS 게이밍 200 멀티스탠드,2026-07-22
122679025,픽셀아트 AURORA PA2720CM 블루 Fast IPS 게이밍 200 멀티스탠드 무결점,2026-07-22
122678985,픽셀아트 AURORA PA2720C 화이트 Fast IPS 게이밍 200 무결점,2026-07-22
122678982,픽셀아트 AURORA PA2720C 화이트 Fast IPS 게이밍 200,2026-07-22
122678939,픽셀아트 AURORA PA2720CM 핑크 Fast IPS 게이밍 200 멀티스탠드 무결점,2026-07-22
122678931,픽셀아트 AURORA PA2720C 블루 Fast IPS 게이밍 200 무결점,2026-07-22
122678927,픽셀아트 AURORA PA2720C 블루 Fast IPS 게이밍 200,2026-07-22
122678921,픽셀아트 AURORA PA2720C 핑크 Fast IPS 게이밍 200 무결점,2026-07-22
122678466,HP HyperX 오멘 OLED 27q Gaming,2026-07-22
122677399,래안텍 BLAZE U3260CE IPS UHD 4K 베젤리스 멀티스탠드 화이트 무결점,2026-07-22
122677356,래안텍 BLAZE U3260CE IPS UHD 4K 베젤리스 멀티스탠드 화이트,2026-07-22
122677346,비트엠 Newsync 322F180 IPS 게이밍 HDR 무결점,2026-07-22
122677309,비트엠 Newsync 322F180 IPS 게이밍 HDR,2026-07-22
122675139,픽셀아트 AURORA PA2720CM 핑크 Fast IPS 게이밍 200 멀티스탠드,2026-07-22
122675081,픽셀아트 AURORA PA2720C 핑크 Fast IPS 게이밍 200,2026-07-22
122674909,LG전자 스마트 AI 27U511SBW,2026-07-22
122674696,LG전자 울트라기어 evo AI 올레드 39GX950B,2026-07-22
122674193,대성글로벌코리아 Etroy VSG32QHD 블랙 무결점,2026-07-22
122674153,대성글로벌코리아 Etroy VSG32QHD 블랙 일반,2026-07-22
122674019,자비오씨엔씨 엑사비오 X3201F144 무결점,2026-07-22
122674018,자비오씨엔씨 엑사비오 X3201F144,2026-07-22
122674015,자비오씨엔씨 엑사비오 X3200F144 무결점,2026-07-22
122673998,자비오씨엔씨 엑사비오 X3200F144,2026-07-22
122668475,삼성전자 오디세이 G4 LS25HG400,2026-07-22
122667720,레노버 L22-42 FHD 100 IPS 68FAKAC6KR,2026-07-22
122667136,알파스캔 3824Q100W 울트라와이드 WQHD+ IPS 블랙 USB-C PD96 화이트 높낮이 HDR 무결점,2026-07-22
122666907,알파스캔 3824Q100W 울트라와이드 WQHD+ IPS 블랙 USB-C PD96 화이트 높낮이 HDR,2026-07-22
122666096,LG전자 울트라기어 25G550B,2026-07-22
122666008,삼성전자 오디세이 G8 G80HS LS32HG806,2026-07-22
122665950,삼성전자 오디세이 OLED G7 G73SH LS32HG730,2026-07-22
122665935,삼성전자 오디세이 OLED G7 G73SH LS32HG732S,2026-07-22
122665865,삼성전자 오디세이 G8 G80HF LS27HG806,2026-07-22
122665574,한성컴퓨터 TFG24F40PM180Z FHD Fast IPS Mini LED 400 게이밍 무결점,2026-07-22
122665529,한성컴퓨터 TFG24F40PM180Z FHD Fast IPS Mini LED 400 게이밍,2026-07-22
122665346,쓰리윈즈 인터픽셀 IPU3440 UWQHD IPS 180Hz 게이밍 모니터 무결점,2026-07-22
122665312,쓰리윈즈 인터픽셀 IPU3440 UWQHD IPS 180Hz 게이밍 모니터,2026-07-22
122664520,HP 오멘 27QS G2 게이밍,2026-07-07
122664238,쓰리윈즈 인터픽셀 IPU3433 PLUS 무결점,2026-07-22
122664185,쓰리윈즈 인터픽셀 IPU3433 PLUS,2026-07-22
122663306,DELL SE2726D,2026-07-22
122663287,DELL SE2726H,2026-07-22
122663156,DELL SE2426H,2026-07-22
122662922,레노버 ThinkVision E27Q-40,2026-07-22
122662902,크로스오버 27FAW995 Fast-iPS 200UP USB-C Ai게이밍 멀티스탠드 화이트 무결점,2026-07-22
122662890,크로스오버 27FAW995 Fast-iPS 200UP USB-C Ai게이밍 멀티스탠드 화이트,2026-07-22
122661721,ASUS VP327Q,2026-07-22
122661560,알파스캔 AOC 24B36XE 게이밍 144 IPS 시력보호 무결점,2026-07-22
122661348,필립스 24B2N2200G 144 IPS 원형편광 아이케어 보더리스 게이밍 무결점,2026-07-22
122660889,크로스오버 34U5iM FAST-iPS 200 UWQHD USB-C 게이밍 멀티스탠드 무결점,2026-07-22
122660857,크로스오버 34U5iM FAST-iPS 200 UWQHD USB-C 게이밍 멀티스탠드,2026-07-22
122659396,HP HyperX 오멘 OLED 34 게이밍,2026-07-22
122657903,삼성전자 오디세이 OLED G8 G80SH LS27HG800,2026-07-22
122657846,삼성전자 오디세이 OLED G8 G80SH LS27HG802S,2026-07-22
122657714,삼성전자 오디세이 OLED G8 G80SH LS32HG800,2026-07-22
122657665,삼성전자 오디세이 OLED G8 G80SH LS32HG802S,2026-07-22
122657553,BenQ GW2291 아이케어 무결점,2026-07-22
122657510,BenQ 모비우스 EX271UZ 무결점,2026-07-22
122657429,BenQ 모비우스 EX271QZ 무결점,2026-07-22
122653958,ASUS TUF VG27UQEL5A,2026-07-22
122653280,포인트프로덕트 27PMQ100 QHD IPS 아이케어 무결점,2026-07-22
122653276,포인트프로덕트 27PMQ100 QHD IPS 아이케어,2026-07-22
122653259,포인트프로덕트 32PMQ100 QHD IPS 아이케어 무결점,2026-07-22
122653248,포인트프로덕트 32PMQ100 QHD IPS 아이케어,2026-07-22
122653243,포인트프로덕트 32PMF100 IPS 아이케어 무결점,2026-07-22
122653231,포인트프로덕트 32PMF100 IPS 아이케어,2026-07-22
122653204,포인트프로덕트 27PMF100 IPS 아이케어 무결점,2026-07-22
122653182,포인트프로덕트 27PMF100 IPS 아이케어,2026-07-22
122653173,포인트프로덕트 24PMF100 IPS 아이케어 무결점,2026-07-22
122653158,포인트프로덕트 24PMF100 IPS 아이케어,2026-07-22
122649310,자비오씨엔씨 엑사비오 XA321 무결점,2026-07-22
122649298,자비오씨엔씨 엑사비오 XA321,2026-07-22
122649281,자비오씨엔씨 엑사비오 XA320 무결점,2026-07-22
122649255,자비오씨엔씨 엑사비오 XA320,2026-07-22
122646896,크로스오버 미켈란 40LGD5KPRO 나노 IPS WUHD 5K FAST-120 무결점,2026-07-22
122646858,크로스오버 미켈란 40LGD5KPRO 나노 IPS WUHD 5K FAST-120,2026-07-22
122645502,픽셀리스 HSSN27Q100 QHD IPS 120 게이밍 모니터 무결점,2026-07-22
122645367,픽셀리스 HSSN27Q100 QHD IPS 120 게이밍 모니터 일반,2026-07-22
