product_code,product_name,first_collected_date
93564836,트랜센드 DDR5-6400 CL52 CUDIMM (32GB),2026-06-01
93501587,PATRIOT DDR5-6400 CL52 SIGNATURE CUDIMM (16GB),2026-06-01
93446816,GeIL DDR5-6000 CL30 GEMINI RGB Gray 패키지 (32GB(16Gx2)),2026-06-01
93385616,G.SKILL DDR5-6000 CL36 TRIDENT Z5 NEO RGB J 화이트 패키지 (32GB(16Gx2)),2026-06-01
93385544,G.SKILL DDR5-6000 CL32 TRIDENT Z5 NEO RGB J 화이트 패키지 (64GB(32Gx2)),2026-06-01
93385487,G.SKILL DDR5-6000 CL28 TRIDENT Z5 NEO RGB J 패키지 (32GB(16Gx2)),2026-06-01
93179111,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 파인인포 (48GB(24Gx2)),2026-06-01
93179096,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 파인인포 (32GB(16Gx2)),2026-06-01
93179066,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 파인인포 (64GB(32Gx2)),2026-06-01
93179039,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 파인인포 (48GB(24Gx2)),2026-06-01
93179012,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 파인인포 (32GB(16Gx2)),2026-06-01
93178988,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 패키지 파인인포 (32GB(16Gx2)),2026-06-01
93178919,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 패키지 파인인포 (32GB(16Gx2)),2026-06-01
93074489,ESSENCORE KLEVV DDR5-5600 CL46 NEO 파인인포 (8GB),2026-06-01
929569,SK하이닉스 노트북 DDR2-800 중고 (2GB),2026-06-01
9268803,TeamGroup T-Force DDR4-3000 CL16 Vulcan Z Gray (4GB),2026-06-01
92679131,아이티젠 DDR4-3200 (32GB),2026-06-01
925624,삼성전자 노트북 DDR3-1333 (2GB),2026-06-01
92523398,아이티젠 DDR5-5600 (16GB),2026-06-01
92510588,PATRIOT 노트북 DDR5-6400 CL52 SIGNATURE (16GB),2026-06-01
9239391,삼성전자 DDR4-2666 (32GB),2026-06-01
92152277,ESSENCORE KLEVV DDR5-6400 CL32 BOLT V WHITE 패키지 서린 (32GB(16Gx2)),2026-06-01
92152256,ESSENCORE KLEVV DDR5-6000 CL30 BOLT V WHITE 패키지 서린 (32GB(16Gx2)),2026-06-01
92152220,ESSENCORE KLEVV DDR5-5600 CL30 FIT V 서린 (16GB),2026-06-01
92046671,ADATA 노트북 DDR5-5600 CL46 파인인포 (8GB),2026-06-01
91496405,ANACOMDA DDR5-5600 CL46 디앤디컴 (16GB),2026-06-01
91188716,ESSENCORE KLEVV DDR5-6000 CL30 FIT V WHITE 패키지 서린 (32GB(16Gx2)),2026-06-01
91188656,ESSENCORE KLEVV DDR5-6000 CL30 FIT V 패키지 서린 (32GB(16Gx2)),2026-06-01
91188470,ESSENCORE KLEVV DDR5-6000 CL28 CRAS V RGB WHITE 패키지 서린 (32GB(16Gx2)),2026-06-01
91188443,ESSENCORE KLEVV DDR5-6000 CL28 CRAS V RGB 패키지 서린 (32GB(16Gx2)),2026-06-01
91188350,ESSENCORE KLEVV DDR5-6000 CL28 BOLT V WHITE 패키지 서린 (32GB(16Gx2)),2026-06-01
91188290,ESSENCORE KLEVV DDR5-6000 CL28 BOLT V 패키지 서린 (32GB(16Gx2)),2026-06-01
91040711,마이크론 Crucial DDR5-5600 CL46 패키지 아스크텍 (64GB(32Gx2)),2026-06-01
88136900,커널앤코어 노트북용 DDR4-3200 CL22 (4GB),2026-06-01
88136876,커널앤코어 노트북용 DDR4-3200 CL22 (8GB),2026-06-01
876470,Dreamware DDR3-1066 ECC Mac Pro (4GB),2026-06-01
8714552,TeamGroup T-Force DDR4-2666 CL18 T1 GAMING (4GB),2026-06-01
863373,삼성전자 DDR2-800 중고 (1GB),2026-06-01
863361,삼성전자 노트북 DDR2-667 중고 (2GB),2026-06-01
863346,삼성전자 노트북 DDR2-800 중고 (2GB),2026-06-01
863339,삼성전자 노트북 DDR3-1066 병행수입 (2GB),2026-06-01
863333,삼성전자 노트북 DDR3-1066 병행수입 (1GB),2026-06-01
857349,Dreamware DDR3-1066 ECC Mac Pro (2GB),2026-06-01
8540480,이메이션 DDR3-1600 CL11 (8GB),2026-06-01
8540462,이메이션 DDR3-1600 CL11 (4GB),2026-06-01
843710,삼성전자 DDR3-1333 병행수입 (2GB),2026-06-01
81716342,삼성전자 DDR5-5600 ECC/REG (16GB),2026-06-01
8165383,삼성전자 DDR4-2133 중고 (4GB),2026-06-01
8165329,삼성전자 DDR4-2666 중고 (16GB),2026-06-01
8160427,PATRIOT 노트북 DDR4-2666 CL19 SIGNATURE (16GB),2026-06-01
8158972,삼성전자 DDR4-2666 중고 (8GB),2026-06-01
81037301,ADATA DDR5-6000 CL36 LANCER BLADE RGB 화이트 패키지 서린 (32GB(16Gx2)),2026-06-01
81037256,ADATA DDR5-6000 CL36 LANCER BLADE RGB 블랙 패키지 서린 (32GB(16Gx2)),2026-06-01
81037100,ADATA DDR5-6000 CL36 LANCER BLADE 블랙 패키지 서린 (32GB(16Gx2)),2026-06-01
81036917,ADATA DDR5-6000 CL34 LANCER BLADE RGB 블랙 패키지 서린 (32GB(16Gx2)),2026-06-01
81036776,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 서린 (32GB),2026-06-01
81036653,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 서린 (16GB),2026-06-01
81036614,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 서린 (32GB),2026-06-01
81036575,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 서린 (16GB),2026-06-01
8072551,이메이션 DDR4-2666 Black Edition (16GB),2026-06-01
80151371,G.SKILL DDR5-6000 CL26 TRIDENT Z5 NEO RGB H 화이트 패키지 (32GB(16Gx2)),2026-06-01
80151290,G.SKILL DDR5-6000 CL26 TRIDENT Z5 NEO RGB H 패키지 (32GB(16Gx2)),2026-06-01
79550513,커널앤코어 DDR4-3200 CL22 (8GB),2026-06-01
7954927,G.SKILL 노트북 DDR4-2666 CL19 RIPJAWS (16GB),2026-06-01
7954897,G.SKILL 노트북 DDR4-2666 CL19 RIPJAWS (8GB),2026-06-01
79510673,커널앤코어 DDR4-3200 CL22 (16GB),2026-06-01
79408826,삼성전자 DDR5-5600 ECC/REG (32GB),2026-06-01
79408823,삼성전자 DDR5-5600 ECC/REG (64GB),2026-06-01
79408817,커널앤코어 DDR5-5600 CL46 (16GB),2026-06-01
79408805,커널앤코어 DDR5-5600 CL46 (32GB),2026-06-01
79397219,ADATA DDR5-5600 CL46-45-45 파인인포 (16GB),2026-06-01
79397198,ADATA DDR5-5600 CL46-45-45 파인인포 (32GB),2026-06-01
79397126,ADATA 노트북 DDR5-5600 CL46 파인인포 (32GB),2026-06-01
79397039,ADATA 노트북 DDR5-5600 CL46 파인인포 (16GB),2026-06-01
79010636,ESSENCORE KLEVV DDR5-6000 CL30 CRAS V RGB WHITE AMD 패키지 서린 (32GB(16Gx2)),2026-06-01
79000574,ESSENCORE KLEVV DDR5-6000 CL30 BOLT V AMD 패키지 서린 (32GB(16Gx2)),2026-06-01
78983882,G.SKILL DDR5-6000 CL36 RIPJAWS M5 NEO RGB 화이트 패키지 (32GB(16Gx2)),2026-06-01
78983834,G.SKILL DDR5-6000 CL36 RIPJAWS M5 NEO RGB 블랙 패키지 (32GB(16Gx2)),2026-06-01
78849305,ESSENCORE KLEVV DDR5-6400 CL32 URBANE V RGB 패키지 서린 (48GB(24Gx2)),2026-06-01
78849281,ESSENCORE KLEVV DDR5-6000 CL30 URBANE V RGB 패키지 서린 (48GB(24Gx2)),2026-06-01
78715631,트랜센드 노트북 DDR5-5600 CL46 (8GB),2026-06-01
77791268,삼성전자 DDR5-5600 (수량별배송비 32GB),2026-06-01
77791265,삼성전자 DDR5-5600 (수량별배송비 16GB),2026-06-01
77791223,마이크론 Crucial DDR5-6400 CL52 CUDIMM 대원씨티에스 (16GB),2026-06-01
77791217,마이크론 Crucial DDR5-6400 CL52 CUDIMM 대원씨티에스 (32GB),2026-06-01
77791211,마이크론 Crucial DDR5-6400 CL52 CUDIMM 대원씨티에스 (64GB),2026-06-01
77785742,PATRIOT DDR5-6000 CL30 VIPER Elite 5 RGB 패키지 (32GB(16Gx2)),2026-06-01
76946702,마이크론 Crucial DDR5-6400 CL52 CUDIMM 아스크텍 (16GB),2026-06-01
76946693,마이크론 Crucial DDR5-6400 CL52 CUDIMM 아스크텍 (32GB),2026-06-01
76946672,마이크론 Crucial DDR5-6400 CL52 CUDIMM 아스크텍 (64GB),2026-06-01
76946597,마이크론 Crucial DDR5-5600 CL46 (64GB),2026-06-01
76509239,삼성전자 DDR5-5600 ECC/REG (128GB),2026-06-01
76331690,삼성전자 노트북 DDR5-5600 중고 (16GB),2026-06-01
76331027,마이크론 Crucial DDR5-6400 CL40 PRO OC Gaming Edition White 대원씨티에스 (32GB),2026-06-01
76330991,마이크론 Crucial DDR5-6400 CL40 PRO OC Gaming Edition 대원씨티에스 (32GB),2026-06-01
75991769,마이크론 Crucial DDR5-5600 CL46 대원씨티에스 (64GB),2026-06-01
75938468,ADATA DDR5-6400 CL32 LANCER BLADE RGB 화이트 패키지 서린 (48GB(24Gx2)),2026-06-01
75938450,ADATA DDR5-6400 CL32 LANCER BLADE RGB 블랙 패키지 서린 (48GB(24Gx2)),2026-06-01
75938444,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 서린 (48GB(24Gx2)),2026-06-01
75938423,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린 (48GB(24Gx2)),2026-06-01
75724553,G.SKILL DDR5-6000 CL30 RIPJAWS M5 NEO RGB 화이트 패키지 (32GB(16Gx2)),2026-06-01
75724526,G.SKILL DDR5-6000 CL30 RIPJAWS M5 NEO RGB 화이트 패키지 (64GB(32Gx2)),2026-06-01
